Cortical neuron	Astrocyte	Neuroepithelial cell	BMP responsible cell	Unfolded protein responsible cell	Interneuron	Glia progenitor cell	Oligodendrocyte/OPC	Intermediate	Neuron	Cilia-bearing cell	Proteoglycan-expressing cell	Mesoderm
G0S2	0.0358827230787354	0.0539303286279138	0.0804702717807632	0.0640175960274744	0.115326213566117	0.0399386710553054	0.100219839653121	0.0610998899685777	0.0807620840848763	0.0164863971830886	0.103716936010327	0.263736645318844	0.107434721309561
KIF11	0.0223494399923853	0.037019301325268	0.421993543935329	0.0230726782513261	0.0164136031608683	0.0228112620441812	0.0212803530997248	0.0315021190158496	0.0455596660796752	0.00521673088554562	0.0486557913402596	0.0500078084095576	0.0336969743329846
MAP2	1.07185424772178	0.908202415117216	0.85477466716727	0.541221564993745	0.703732629917282	1.21214712908077	0.803840292124131	1.01990186035966	0.929558953202754	1.15259012457325	0.337780039613197	0.688542740980109	0.897154905941578
SLC13A4	0.0252150115518854	0.130425812726634	0.0775286273297711	0.650835162143526	0.0664539358275763	0.032254070586852	0.0982877944745889	0.148495496030635	0.112218460855496	0.0357042196187534	1.51818508887194	0.153771892259686	0.103214248021179
TDO2	0.00788556124918069	0.0207522118151389	0.0183765557758866	0.0138172444360127	0.0199960682546542	0.00792428036200559	0.0292476177077518	0.0176184740273757	0.0450457794854012	0.00659028213870436	0.0441962794502413	0.419928407428041	0.0145761701740309
ASCL2	0.0290135324999239	0.00321995170609423	-0.0148856849143025	0.00466484279035907	0.0910637851161258	0.00653199996813371	0.0125195437505646	0.00259656330952959	0.0250564186539647	0.00086585928319126	0.00435925957007392	0.00139756397607039	-0.00595720935473561
SLC25A6	1.74281170430759	1.87346341980163	1.69881434974471	2.17302902336079	1.84714661804727	1.86465343792745	1.76834214268749	1.86078193665687	1.83422205868655	1.79782458795841	2.1298054448257	2.28326349270893	1.92037170505307
GYPC	0.0379575555458512	0.355145453071361	0.381350995998406	0.213488367292592	0.152025198675521	0.034788402055435	0.344616665682342	0.227888856425033	0.169783223290686	0.0891924330238427	0.14125479153466	0.564531464187661	0.26977996445213
KIF4A	0.0155519497047736	0.0294097978465327	0.428400838852072	0.014893062955237	0.0101472164774764	0.0282159541912909	0.0177205061946587	0.0510517721317033	0.0514953676272778	0.0248703587108283	0.064042395099177	0.0317143539333276	0.0195803069759901
CCND1	0.0571102787075975	0.395877168062254	0.284040672823411	0.672052283203056	0.181147567237283	0.084720091563171	0.355499905272482	0.626819595797263	0.36093870099568	0.149659064553026	0.774695739401888	0.7801417809193	0.326742392657418
EFNA1	0.116146562222846	0.210803262316942	0.100016048082409	0.110085423729282	0.132416982019015	0.0773815887958129	0.206622509173002	0.123184616287952	0.129142881268339	0.104561222928867	0.0603979589539281	0.148256522481544	0.184276135731393
PI16	0.00622089226166576	0.0711017019007387	0.0109910954727007	0.0205381254358559	0.00702912446994764	0.0134242441395223	0.01479354778078	0.0164537694251412	0.0193356120412305	0.0159694482729101	0.0360036327180755	0.0464393900753931	0.00205719641344614
TNNI1	0.0927317951110816	0.0233541936417193	0.0311087949509684	0.0169736805347591	0.158739219894863	0.0760382519664062	0.0649445662398782	0.15538703024363	0.0547248650587152	0.0599386358063981	0.00224483491707443	0.122000670146966	0.283692506183404
MMP10	0.030154784082339	0.00871982755054775	0.00678910011327762	0.0177609945906185	0.0174146404269325	0.0124720557286194	0.0158419878185984	0.00291773370155573	0.0172140470951066	0.0066910903137595	-0.00106008522100401	0.0205091176626454	0.0249637691236947
SLC2A1	0.149446393738282	0.272694557040481	0.220208555112448	0.456051575038065	0.418735918320371	0.149323181223615	0.748473670413202	0.238807227456447	0.257720772527893	0.215444361681143	0.332677330160698	0.349526606983974	0.32749102120242
FXYD6	1.90213396210707	1.72274986691429	1.57202773728642	1.21425495393859	1.42606360705809	1.86547390774062	1.44563670321266	1.92834764358213	1.70571346483852	1.76381846300467	1.04176711539366	1.34198352975942	1.59031996617915
SERPINE1	0.00727919873679843	0.0221362568052894	0.0213814665876992	0.0161667370927777	0.0171181005190434	0.00105382502503137	0.0574663875728667	0.00667087697904869	0.0415542694326151	0.00746040548988803	0.0127748429089238	0.246392444424238	0.0321768916966979
HRC	0.00964941634370897	0.011460320276015	0.0154904281194876	0.0234480413475282	0.0225308835516464	0.00210936145909549	0.0273050817633226	0.0993049156067594	0.0620424967723476	0.0131493157789453	0.0137523967108159	0.105033334766088	0.138383422494988
STC2	0.19741456637848	0.267150583806132	0.270064181508519	0.196753053776691	0.480854962025998	0.111897968711656	0.932399756387171	0.289290540985643	0.263140218912032	0.283504323960561	0.12350390732217	0.324928478721899	0.380987908580005
MYBL2	0.0102143573353755	0.0239598646375742	0.390888470791149	0.0161786607534654	0.00840426164386897	0.0172581737441185	0.0189923688544467	0.0281919136838723	0.0313800566671436	0.00761182950342851	0.00407378743808594	0.017644670412858	0.0223564907121682
POU4F2	0.0129258946011584	0.000556274117463257	0.000954608161945217	0.00116144727466891	0.0030687970895757	0.00714732365433745	0.00112492834150643	-0.00239172865672077	0.00593721081005803	-0.00464754735310121	0.00035529848600408	0.00157794174789922	0.000898357562666492
BUB3	0.741024953480174	0.586848339623464	1.1138320776531	0.46212822273863	0.947021409214776	0.749571521551107	0.758124844498688	0.790406389784137	0.648663561861502	0.842137945718004	0.392673219354441	0.582102266470222	0.631598610955397
CCNO	0.0186835827177429	0.0472233683441566	0.040991417029669	0.266355910684549	0.0752303201019495	0.0153730589808043	0.0425656771314065	0.0365802703643745	0.0545233074163585	0.0223577893813104	0.652248983770803	0.0528986033936829	0.0582937609608988
TROAP	0.0119491060101645	0.0273535408649771	0.42666417863258	0.0223159459626452	0.0146409469219644	0.0218285550051229	0.0179366630610756	0.0808389838234903	0.0472927718457784	0.0124438138093283	0.0219617789399096	0.035268389854799	0.019049382900866
HES5	0.033360072630208	0.149287226205024	0.105514342299329	0.0405505425005473	0.0383613426548447	0.0430324204296327	0.0691010275916435	0.176937433060923	0.0576867423082908	0.0555028376974892	0.0298848932313117	0.0151208289616827	-0.00547027039707003
FABP3	0.0771774356446911	0.0231079989460563	0.0137637769651837	0.0232297029421694	0.181110313507334	0.0269223239949718	0.0560681734148084	0.018873935057327	0.062903602739926	0.0409453078872912	0.0017076684684377	0.100158616744515	0.249738340486449
TPD52L1	0.284758244480205	0.303832514436529	0.251481749475862	0.712638284263998	0.24392232810799	0.192037733344462	0.269105662692009	0.131952341252492	0.326326766390331	0.0955862364263017	0.783274110385063	0.481220502900474	0.352691083636898
MFAP5	0.00282643787025798	0.00324707166358286	0.00395239819815983	0.000997532742774879	0.00414650656321798	0.00393951048816076	0.0011771546350612	0.000920908682731731	0.00408882568869696	-0.00165391794835792	-0.000414615375854862	0.0720233283579997	0.123343384913293
CALM1	2.4554479506106	1.8497750550487	1.66522599744894	1.71024434090427	1.94777243427815	2.29419590288049	1.83113279482226	1.85984262304486	2.12244917632021	2.11155429623722	2.01829326020404	1.78617404757628	2.1294866169575
FILIP1L	0.0721144810233129	0.132886855952779	0.0926764911195062	0.109017989605147	0.0484514330014984	0.0670286380519862	0.126145993193469	0.132097726302491	0.114331853360112	0.17540755078531	0.0809280840685137	0.385086083856663	0.153309212146528
TUBB	3.58342489334861	2.58267849888512	3.35156967711412	2.31602422817792	2.88997941320424	3.53990664159841	2.56048342567089	2.96401576790012	3.14482347057715	3.59163933513621	1.98779828753896	2.70059529522129	2.92126634159206
NDRG1	0.319022983082768	0.104569586059634	0.0640068819940117	0.121419688333955	0.265524724701269	0.139060368049599	0.260888697212433	0.113693315798152	0.19270641712727	0.121186933325914	0.0577750715855035	0.264163883520371	0.178014006845818
TACC3	0.0393595867224853	0.0355949238410931	0.68174654701167	0.0319724544863082	0.0512027657228259	0.0315195427179832	0.0374220985293415	0.0765106688044844	0.0688005512462602	0.0503013054807295	0.0745582876879907	0.046346096781712	0.0656062187701942
TPM2	0.112968727086181	0.188847393609049	0.115668296003467	0.144367551086297	0.130145953779829	0.115647508637097	0.184034270575762	0.207960886495257	0.178964849355558	0.133332936376998	0.125433543796592	0.62854725538454	0.140932278826002
STC1	0.194863292615384	0.0953537166033235	0.158850649562383	0.168033245774706	0.179808500981276	0.223416130411633	0.261407061902763	0.143836164149391	0.191411917848097	0.248836745648057	0.118226803759004	0.419812627350843	0.112855246112725
NOV	0.127902676494045	0.117871633047876	0.0705129764597244	0.130620239128184	0.348071150905553	0.0291985296647501	0.326755461604072	0.0389207365582181	0.091953493864488	0.0560326032983541	0.0734665030561652	0.141114257366205	0.136456594724713
FAM150B	0.0144884975079953	0.00514866715949552	0.0062257375474989	0.00262651418559154	0.0114918464842964	0.0163093607705608	0.0118785687866282	0.012929215059254	0.0211121944552921	0.0075418524567669	0.00186144022287534	0.0836627803490025	0.0211833526111229
SCRG1	0.656085899641833	0.605793498949476	0.699661706807117	0.19546201058683	0.429271883495417	0.587091882850201	0.560987206220234	0.578099777259407	0.541997138551399	0.699888923004429	0.112677662218984	0.575842812053599	0.456168368795553
KCNQ1OT1	1.03675679747358	1.15135069225851	0.900075578864266	1.53626184003276	1.60330708335061	1.18390842713854	1.37707178875206	1.54709194764063	1.25857505668931	1.26746026865935	1.35314489220757	1.721242428359	1.33899553438736
STOML3	0.00201363309526282	0.0101055776656064	0.00444710189645762	0.0643257332383893	0.00469843635810567	0.00204272420541775	0.0072509979378127	0.00519553393827757	0.0065215095882882	0.00101851281886594	0.274709964858632	0.0131441675561503	0.00989910002150508
GATA2	0.0205223701053388	0.0151586297046452	0.0280252111377867	0.0166059889463078	0.0268728070647769	0.101199618009453	0.0119126378392403	0.0356780730626387	0.0343581533380613	0.0282871809697531	0.0105324456239027	0.0840362596009904	0.0676749929822544
SFPQ	0.67279615607248	0.72788917191786	0.891399457471591	0.576397544297104	0.648946447212851	0.753429498899399	0.657753520198056	1.003218687471	0.679686552860955	0.760939151366982	0.499485331492914	0.705085091261379	0.743498178837683
PHLDA1	0.396902256842253	0.761455616947739	0.679529256166968	0.519423781898931	0.323772559839117	0.49937698219856	0.54756741172851	0.734529256438917	0.559932609113407	0.716972105063682	0.35696209706511	0.99574638935611	0.565859379119888
CENPW	0.167607554904288	0.198600467038842	0.721912420244422	0.131945363214156	0.161240477154771	0.101476598254151	0.14567992425637	0.180844381527913	0.179756037842158	0.184113261199315	0.186925226189337	0.259839706733425	0.0949016432217638
SHISA3	0.00662709246249598	0.0360274157935981	0.0322540109931225	0.00769229250409102	0.00579249602614788	0.0194198160303657	0.00922284291183064	0.00813290780965886	0.0215769718263319	0.00578196135211961	0.00454560426006633	0.0184310838224686	-0.00156861735999065
ZFP36L1	0.209163655262892	1.85449306933578	1.60599992842792	1.558239960345	0.536163008428123	0.27951783966156	1.5554937015585	1.59756441703745	1.06466054926656	0.308031179799915	1.35189230802393	1.74676799829678	0.909275092052705
CCDC80	0.0352416623061743	0.550795156394093	0.331508335687341	0.273922385099022	0.107972907154362	0.0484108762145613	0.392720782781479	0.273822157419889	0.261012172398462	0.0748408909969642	0.157786974231475	0.6177989002672	0.135157678984005
MPC1	0.88615525921515	1.33980847313795	1.02833227124264	1.30058168577857	1.55167000610353	0.884726995501256	1.5203388989864	1.22166370156921	1.00193006854311	0.741936816790157	1.35519054780134	1.07010476266216	1.21317814508824
GSG1	0.030564904887104	0.00560389777864041	0.005313861627604	0.00791734438141467	0.00795777968277052	0.036219840033526	0.00520204497752374	0.00883888968185225	0.0120456613748551	0.0147787992010498	0.00220752595317809	0.00810547916840667	0.123532824114191
LRRN3	0.591230748397235	0.512535326386776	0.473746664678709	0.209301653481982	0.3155455432686	0.686665467035544	0.335116233588143	0.682107803984281	0.513776550286291	0.396191492187223	0.107072685548533	0.427075904117855	0.401443611140508
VCAN	0.492374289714309	0.561362418057586	0.47552511137157	0.277140370685054	0.289178250465531	0.455489236327368	0.40541354836894	0.437887211444597	0.453034969750759	0.527544644948132	0.223350680123183	0.820997135383681	0.269540413544153
HIST1H2AC	0.25000992730953	0.209503806803845	0.0770197351833963	0.129705252068355	0.474540898235863	0.204553181020006	0.227444011231228	0.170228129768549	0.206386712011487	0.204925723931826	0.17630279543836	0.114052518369988	0.25107807618535
ITGB8	0.0921743763429024	0.416694625962023	0.278329972161806	0.191914451688032	0.078203715377279	0.14273237572253	0.221622460398953	0.314665419531985	0.191278906636857	0.192622194095114	0.176918938630545	0.19385490171817	0.27587332853751
TBR1	0.395513894713868	0.0274272101101694	0.0384021585697689	0.0145979809996504	0.170993310850189	0.150803420812116	0.039559635904612	0.0893764584127271	0.162141614478652	0.368847197656711	0.0100464118862127	0.0235491961751464	0.00462414227120079
CEBPB	0.816233231577472	0.478308044073982	0.607312114204193	0.429337776349337	0.919935956980273	0.611088985382937	0.937448489233482	0.335887931104802	0.701181474096156	0.444212114057399	0.38875490089293	0.874283985463144	0.69860325144325
POU2F2	0.442953226569275	0.0286335458999464	0.0572667965301733	0.0354630385424876	0.272529142216102	0.335437315416761	0.058404435107783	0.0852280774363907	0.235549368619322	0.227808426512727	0.0273777889894602	0.0680106004365115	0.135234555397997
SYP	0.788911722424258	0.166821740695807	0.19523402255074	0.115872362305576	0.518370415829008	0.759390887434414	0.195082789850419	0.267031974006731	0.440347444309452	0.67526075970199	0.0821613811930829	0.128328383642146	0.351169353074819
EGR4	0.0351076200308194	0.00542643596959698	0.0026883778638571	0.00391917590836416	0.029716416400402	0.0163823563363521	0.00821419069851164	0.00758228036898314	0.0216211484823929	0.012626021537237	8.95223671111994e-05	0.00960465237879017	0.0213242826034572
HOXA2	0.0125918258801261	0.0747719558809214	0.0417024521896951	0.026472232478755	0.0107831837045449	0.0121266006861487	0.0468366611076957	0.0944397623291503	0.026209695189203	0.0455705555370417	0.00442700952842243	0.0555873479213437	0.0291281127551749
TIMP3	0.0517139164913247	0.347669283266712	0.271293919964175	0.681981880622237	0.140277529712062	0.0490434654987772	0.304984526965127	0.165887237937158	0.237325942577079	0.18675813427435	0.631919716683806	0.764462312534601	0.377627988746501
PRTG	0.0206492985465305	0.129364409347968	0.0647343794597703	0.234005413464905	0.0300720931811127	0.0402929778927952	0.0862138826805875	0.113235924957428	0.0881864043991385	0.0390401056134401	0.273792573146609	0.131470984157129	0.0537857930688734
NEGR1	0.257805176897524	0.0592518609944255	0.0514289425481565	0.0325161142751923	0.094845356720473	0.172915766345609	0.0658452813486293	0.0302882014244113	0.138799672365807	0.0622027385121318	0.0273560278305716	0.182134746458027	0.0919761094435271
MTTP	0.0220846429631018	0.153934320301569	0.0717007503171275	0.0405797222660417	0.0582898292464138	0.0193122834549222	0.0982456601450595	0.0906155937942212	0.0406982504359139	0.0248104909498541	0.0330323387519607	0.0342194387232063	0.0727853463401845
HMGCS1	0.686395236310121	0.960619992133985	0.612280899837974	0.72026066007982	1.11897204821251	0.596227335682576	0.818465110997621	0.719161009860938	0.718555502783718	0.584636868341398	0.537265628757036	0.792996130815089	0.57589643355953
CLSPN	0.0770085896730611	0.0978461115882347	0.521441482598618	0.0442917109839588	0.0900951575240113	0.0686966750601538	0.0632781664010651	0.10000890995727	0.101752111681643	0.0563452027584177	0.011734364949892	0.0795105995208348	0.0492655571317205
